"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdyu130dq52t_SETOPERATIONID","test_qdyu130dq52t_SETOPERATIONID",""
"broken","Mon Mar 07 22:56:18 PST 2022","Mon Mar 07 22:57:33 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hr84gzrtynac_SETOPERATIONID","test_1hr84gzrtynac_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rkzkiot1iiqp_SETOPERATIONID","test_rkzkiot1iiqp_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_uvjqyh86f49x_SETOPERATIONID","test_uvjqyh86f49x_SETOPERATIONID",""
"broken","Mon Mar 07 23:18:49 PST 2022","Mon Mar 07 23:20:04 PST 2022","75016","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hvb04upoxzz5_SETOPERATIONID","test_1hvb04upoxzz5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_urhb9trwf2gh_SETOPERATIONID","test_urhb9trwf2gh_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tony737ccy7p_SETOPERATIONID","test_tony737ccy7p_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qhnamep40oro_SETOPERATIONID","test_qhnamep40oro_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","70","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_u7ul2vw6x941_SETOPERATIONID","test_u7ul2vw6x941_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","50","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s4xxm14ikqih_SETOPERATIONID","test_s4xxm14ikqih_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","39","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jeta20dnp5bo_SETOPERATIONID","test_1jeta20dnp5bo_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","60","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qe11xao8b59e_SETOPERATIONID","test_qe11xao8b59e_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","50","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s4p4r05bd3qt_SETOPERATIONID","test_s4p4r05bd3qt_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","51","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbf4hrh6dqgn_SETOPERATIONID","test_vbf4hrh6dqgn_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","60","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ibbhmo7j12sj_SETOPERATIONID","test_1ibbhmo7j12sj_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:28 PST 2022","199","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4svkzo92szc_SETOPERATIONID","test_t4svkzo92szc_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_r1ie0giz2lb8_SETOPERATIONID","test_r1ie0giz2lb8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","53","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhty7tt67g4j_SETOPERATIONID","test_rhty7tt67g4j_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","55","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iut7rjfwrghc_SETOPERATIONID","test_1iut7rjfwrghc_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhufoyum1f1d_SETOPERATIONID","test_rhufoyum1f1d_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vf3pmalp2nvq_SETOPERATIONID","test_vf3pmalp2nvq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","47","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iuvh5gexzghj_SETOPERATIONID","test_1iuvh5gexzghj_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:27 PST 2022","Mon Mar 07 23:46:27 PST 2022","171","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4ht6nyw97ao_SETOPERATIONID","test_t4ht6nyw97ao_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:27 PST 2022","Mon Mar 07 23:46:27 PST 2022","319","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4kmimm9ukvr_SETOPERATIONID","test_t4kmimm9ukvr_SETOPERATIONID",""
"broken","Mon Mar 07 23:27:35 PST 2022","Mon Mar 07 23:28:50 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ib0h9suihtf4_SETOPERATIONID","test_1ib0h9suihtf4_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jiajphurm0xj_SETOPERATIONID","test_1jiajphurm0xj_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","139","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qe6lgzyuvfw5_SETOPERATIONID","test_qe6lgzyuvfw5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubuqis9c9kqd_SETOPERATIONID","test_ubuqis9c9kqd_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","141","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyjbquz7jo6s_SETOPERATIONID","test_1jyjbquz7jo6s_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhgl7cxka2xw_SETOPERATIONID","test_rhgl7cxka2xw_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdyu12yq4183_SETOPERATIONID","test_qdyu12yq4183_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_us3hv4yhoxnl_SETOPERATIONID","test_us3hv4yhoxnl_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbbu0ee8tyec_SETOPERATIONID","test_vbbu0ee8tyec_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbpqrgnnlovl_SETOPERATIONID","test_vbpqrgnnlovl_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_to520e0hun1s_SETOPERATIONID","test_to520e0hun1s_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","145","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s0ugwttjmb78_SETOPERATIONID","test_s0ugwttjmb78_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyfzpn0qcv20_SETOPERATIONID","test_1jyfzpn0qcv20_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","43","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbem69dea3p0_SETOPERATIONID","test_vbem69dea3p0_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","45","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbiqjj867sdg_SETOPERATIONID","test_1hbiqjj867sdg_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_skyd5lhzyqev_SETOPERATIONID","test_skyd5lhzyqev_SETOPERATIONID",""
"broken","Mon Mar 07 23:20:04 PST 2022","Mon Mar 07 23:21:19 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iauunyvlmuyc_SETOPERATIONID","test_1iauunyvlmuyc_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tolqor1f0vub_SETOPERATIONID","test_tolqor1f0vub_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s15lk5nb35nm_SETOPERATIONID","test_s15lk5nb35nm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:20 PST 2022","1036","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxwmuq2kwn6t_SETOPERATIONID","test_qxwmuq2kwn6t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","23","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_us06zgxvrtwx_SETOPERATIONID","test_us06zgxvrtwx_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:49 PST 2022","261","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ib98yqil4yet_SETOPERATIONID","test_1ib98yqil4yet_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","25","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rh7sewbg6puq_SETOPERATIONID","test_rh7sewbg6puq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhr59wod1zdt_SETOPERATIONID","test_rhr59wod1zdt_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxnsi9auwe28_SETOPERATIONID","test_qxnsi9auwe28_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vevwamuakuar_SETOPERATIONID","test_vevwamuakuar_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbcdff2nmek9_SETOPERATIONID","test_vbcdff2nmek9_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","74","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h823ewtii8fr_SETOPERATIONID","test_1h823ewtii8fr_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:17 PST 2022","Mon Mar 07 23:46:17 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jyljpwjoupm8_SETOPERATIONID","test_1jyljpwjoupm8_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxl2m5vhywkm_SETOPERATIONID","test_qxl2m5vhywkm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_trz75kk20w1d_SETOPERATIONID","test_trz75kk20w1d_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubuq7fhqk180_SETOPERATIONID","test_ubuq7fhqk180_SETOPERATIONID",""
"broken","Mon Mar 07 23:28:50 PST 2022","Mon Mar 07 23:30:05 PST 2022","75009","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ib98yb3bzm0o_SETOPERATIONID","test_1ib98yb3bzm0o_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","257","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhtz069p7rcl_SETOPERATIONID","test_rhtz069p7rcl_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","46","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhnc3q3pejw9_SETOPERATIONID","test_qhnc3q3pejw9_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","48","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hr8oqneifo6u_SETOPERATIONID","test_1hr8oqneifo6u_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:04 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_us08v81o5xsz_SETOPERATIONID","test_us08v81o5xsz_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_us3h0g02wi1t_SETOPERATIONID","test_us3h0g02wi1t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:27 PST 2022","Mon Mar 07 23:46:27 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4hsh8updmcl_SETOPERATIONID","test_t4hsh8updmcl_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","47","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxfio758zujq_SETOPERATIONID","test_qxfio758zujq_SETOPERATIONID",""
"broken","Mon Mar 07 22:46:17 PST 2022","Mon Mar 07 22:47:32 PST 2022","75021","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbd6wwnnmhpv_SETOPERATIONID","test_1hbd6wwnnmhpv_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","151","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhivtq23y7ac_SETOPERATIONID","test_rhivtq23y7ac_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","49","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1k229i41yoh29_SETOPERATIONID","test_1k229i41yoh29_SETOPERATIONID",""
"broken","Mon Mar 07 22:47:32 PST 2022","Mon Mar 07 22:48:47 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbdq37m70pr7_SETOPERATIONID","test_1hbdq37m70pr7_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_urxgdsqy3aed_SETOPERATIONID","test_urxgdsqy3aed_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s13cw2e9ivz8_SETOPERATIONID","test_s13cw2e9ivz8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","166","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h820m6b9hz5f_SETOPERATIONID","test_1h820m6b9hz5f_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","43","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxl306yj60yp_SETOPERATIONID","test_qxl306yj60yp_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","43","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_toa56vghrvao_SETOPERATIONID","test_toa56vghrvao_SETOPERATIONID",""
"broken","Mon Mar 07 23:02:33 PST 2022","Mon Mar 07 23:03:48 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrghd3h10let_SETOPERATIONID","test_1hrghd3h10let_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","83","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h82101umfk8p_SETOPERATIONID","test_1h82101umfk8p_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","44","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1gp1xzuucma_SETOPERATIONID","test_s1gp1xzuucma_SETOPERATIONID",""
"broken","Mon Mar 07 23:06:18 PST 2022","Mon Mar 07 23:07:33 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrosanialoac_SETOPERATIONID","test_1hrosanialoac_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","68","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sopnsi6jr38x_SETOPERATIONID","test_sopnsi6jr38x_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","40","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbhxtvlvweas_SETOPERATIONID","test_vbhxtvlvweas_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tnz1e84ryn1v_SETOPERATIONID","test_tnz1e84ryn1v_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ts572t1t70oh_SETOPERATIONID","test_ts572t1t70oh_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf6ensqzbak7_SETOPERATIONID","test_vf6ensqzbak7_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","68","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jylkffzl9pb9_SETOPERATIONID","test_1jylkffzl9pb9_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","70","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rl2uol3uz9ep_SETOPERATIONID","test_rl2uol3uz9ep_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","41","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s5054l5ejhb9_SETOPERATIONID","test_s5054l5ejhb9_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:01 PST 2022","120","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t89nb8e3vbcn_SETOPERATIONID","test_t89nb8e3vbcn_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","41","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_skkhwcvdspis_SETOPERATIONID","test_skkhwcvdspis_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:03 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_u8b8wahl7yap_SETOPERATIONID","test_u8b8wahl7yap_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:43 PST 2022","Mon Mar 07 21:25:44 PST 2022","1206","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h7fuvlzmdvmp_SETOPERATIONID","test_1h7fuvlzmdvmp_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","58","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uboo9ysybxv5_SETOPERATIONID","test_uboo9ysybxv5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qefeq8ebpzjk_SETOPERATIONID","test_qefeq8ebpzjk_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qy4edhmw2bzr_SETOPERATIONID","test_qy4edhmw2bzr_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","63","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iuvibrkv22qs_SETOPERATIONID","test_1iuvibrkv22qs_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:25 PST 2022","Mon Mar 07 23:46:26 PST 2022","199","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_soppcuh7qzj9_SETOPERATIONID","test_soppcuh7qzj9_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","147","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jei7nu9ovwbm_SETOPERATIONID","test_1jei7nu9ovwbm_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","50","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_veveowimnmt1_SETOPERATIONID","test_veveowimnmt1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t8f5arlpp36t_SETOPERATIONID","test_t8f5arlpp36t_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jew3p4u51w0x_SETOPERATIONID","test_1jew3p4u51w0x_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:51 PST 2022","303","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iynt9qnui4iq_SETOPERATIONID","test_1iynt9qnui4iq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:28 PST 2022","137","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4vqv1v3hqox_SETOPERATIONID","test_t4vqv1v3hqox_SETOPERATIONID",""
